Date and time,Mode,Distance,Duration,Price
2022-07-02 22:05,Tram,8.5,0.38,2.0
2022-12-05 19:25,Tram,5.2,0.2,2.0
2022-10-15 10:32,Tram,2.8,0.11,2.0
2022-07-08 20:16,Tram,2.1,0.08,2.0
2022-02-23 19:39,Tram,9.0,0.3,2.0
2022-02-11 19:21,Tram,1.7,0.08,2.0
2022-05-31 06:18,Tram,3.5,0.15,2.0
2022-01-21 15:39,Tram,11.4,0.48,2.0
2022-12-13 16:14,Tram,5.1,0.22,2.0
2022-08-14 20:14,Tram,5.9,0.28,2.0
2022-12-28 23:24,Tram,2.3,0.09,2.0
2022-08-05 14:33,Tram,4.1,0.15,2.0
2022-11-01 08:45,Tram,1.3,0.06,2.0
2022-06-02 10:39,Tram,5.5,0.29,2.0
2022-07-07 17:10,Tram,4.2,0.23,2.0
2022-09-13 16:51,Tram,5.3,0.18,2.0
2022-08-30 19:41,Tram,3.0,0.12,2.0
2022-12-11 13:50,Tram,3.6,0.13,2.0
2022-11-01 21:29,Tram,8.5,0.37,2.0
2022-03-11 08:39,Tram,4.4,0.24,2.0
2022-10-07 20:20,Tram,1.0,0.05,2.0
2022-08-20 12:58,Tram,1.0,0.04,2.0
2022-07-08 17:23,Tram,1.9,0.07,2.0
2022-07-28 11:06,Tram,1.8,0.1,2.0
2022-02-15 17:40,Tram,4.1,0.18,2.0
2022-01-17 20:25,Tram,2.2,0.09,2.0
2022-11-19 07:01,Tram,4.2,0.19,2.0
2022-04-19 09:21,Tram,2.4,0.11,2.0
2022-07-14 07:07,Tram,3.4,0.12,2.0
2022-08-27 10:53,Tram,3.8,0.12,2.0
2022-12-30 19:30,Tram,0.7,0.02,2.0
2022-09-16 15:32,Tram,2.9,0.08,2.0
2022-03-05 14:10,Tram,7.7,0.22,2.0
2022-11-30 09:03,Tram,1.1,0.04,2.0
2022-03-04 06:59,Tram,1.9,0.09,2.0
2022-11-05 12:44,Tram,1.6,0.06,2.0
2022-05-08 13:07,Tram,8.0,0.34,2.0
2022-07-12 15:39,Tram,6.4,0.2,2.0
2022-02-11 09:46,Tram,3.9,0.19,2.0
2022-04-14 08:13,Tram,6.3,0.34,2.0
2022-03-03 17:32,Tram,6.7,0.22,2.0
2022-12-13 08:53,Tram,1.7,0.08,2.0
2022-08-01 16:48,Tram,1.1,0.04,2.0
2022-08-22 20:41,Tram,5.2,0.3,2.0
2022-03-27 11:23,Tram,1.8,0.1,2.0
2022-05-04 14:13,Tram,3.9,0.24,2.0
2022-07-08 22:44,Tram,7.8,0.24,2.0
2022-07-04 10:09,Tram,3.8,0.18,2.0
2022-05-09 07:54,Tram,3.2,0.15,2.0
2022-11-09 10:37,Tram,0.8,0.05,2.0
2022-04-11 18:09,Tram,3.6,0.12,2.0
2022-07-08 10:16,Tram,3.3,0.1,2.0
2022-01-13 17:17,Tram,4.7,0.18,2.0
2022-02-27 21:42,Tram,1.8,0.07,2.0
2022-06-14 17:36,Tram,2.3,0.1,2.0
2022-06-24 13:21,Tram,3.9,0.17,2.0
2022-07-22 23:37,Tram,4.2,0.14,2.0
2022-07-11 19:23,Tram,5.7,0.21,2.0
2022-07-11 10:31,Tram,11.5,0.45,2.0
2022-12-30 16:10,Tram,7.5,0.33,2.0
2022-07-19 07:03,Tram,5.7,0.24,2.0
2022-11-17 21:15,Tram,9.2,0.36,2.0
2022-09-15 08:45,Tram,4.2,0.19,2.0
2022-11-11 19:27,Tram,7.3,0.36,2.0
2022-01-17 11:29,Tram,2.0,0.12,2.0
2022-07-06 13:07,Tram,6.6,0.32,2.0
2022-11-01 16:49,Tram,8.1,0.46,2.0
2022-07-01 11:12,Tram,2.5,0.09,2.0
2022-02-08 11:41,Tram,7.2,0.27,2.0
2022-01-14 22:27,Tram,1.4,0.05,2.0
2022-04-09 19:00,Tram,6.2,0.22,2.0
2022-01-09 14:57,Tram,2.4,0.1,2.0
2022-11-19 13:15,Tram,4.0,0.17,2.0
2022-11-01 20:57,Tram,7.9,0.38,2.0
2022-04-18 18:58,Tram,2.2,0.08,2.0
2022-09-22 18:54,Tram,2.0,0.06,2.0
2022-01-03 18:57,Tram,1.9,0.07,2.0
2022-11-13 07:48,Tram,2.6,0.11,2.0
2022-07-13 09:06,Tram,1.8,0.06,2.0
2022-04-27 09:07,Tram,6.9,0.56,2.0
2022-05-06 11:53,Tram,4.0,0.14,2.0
2022-10-21 18:50,Tram,13.1,0.46,2.0
2022-10-19 09:09,Tram,1.9,0.08,2.0
2022-12-06 12:41,Tram,7.6,0.32,2.0
2022-12-19 21:27,Tram,7.1,0.42,2.0
2022-02-08 17:30,Tram,5.5,0.15,2.0
2022-12-16 20:39,Tram,11.6,0.41,2.0
2022-11-21 17:41,Tram,2.6,0.11,2.0
2022-06-07 13:56,Tram,1.6,0.08,2.0
2022-08-02 07:22,Tram,4.9,0.22,2.0
2022-09-03 19:03,Tram,8.1,0.3,2.0
2022-08-03 21:54,Tram,2.2,0.08,2.0
2022-09-08 17:46,Tram,1.9,0.09,2.0
2022-05-23 19:23,Tram,2.3,0.08,2.0
2022-07-28 18:17,Tram,5.2,0.18,2.0
2022-10-28 10:42,Tram,2.5,0.07,2.0
2022-11-23 09:47,Tram,5.2,0.19,2.0
2022-02-23 22:41,Tram,6.2,0.22,2.0
2022-09-22 18:33,Tram,6.4,0.32,2.0
2022-05-31 11:56,Tram,6.0,0.36,2.0
2022-05-24 19:54,Tram,4.5,0.17,2.0
2022-12-06 08:51,Tram,5.2,0.37,2.0
2022-01-07 22:01,Tram,4.5,0.15,2.0
2022-10-15 15:05,Tram,6.5,0.22,2.0
2022-04-24 18:52,Tram,7.7,0.29,2.0
2022-06-24 18:00,Tram,1.6,0.06,2.0
2022-05-21 11:34,Tram,6.5,0.22,2.0
2022-04-05 14:03,Tram,4.9,0.17,2.0
2022-12-24 17:41,Tram,4.3,0.14,2.0
2022-10-05 14:29,Tram,1.8,0.09,2.0
2022-03-10 14:39,Tram,7.0,0.27,2.0
2022-05-25 10:29,Tram,1.1,0.06,2.0
2022-03-09 06:35,Tram,7.3,0.25,2.0
2022-09-12 20:24,Tram,4.4,0.17,2.0
2022-08-13 19:28,Tram,8.8,0.32,2.0
2022-12-20 10:00,Tram,3.2,0.12,2.0
2022-04-22 22:13,Tram,2.6,0.12,2.0
2022-10-17 13:19,Tram,3.3,0.15,2.0
2022-11-24 19:05,Tram,7.9,0.54,2.0
2022-10-16 22:24,Tram,2.1,0.09,2.0
2022-03-15 11:11,Tram,2.1,0.1,2.0
2022-08-05 21:11,Tram,4.5,0.17,2.0
2022-01-14 12:15,Tram,6.0,0.17,2.0
2022-07-25 12:51,Tram,2.8,0.14,2.0
2022-07-13 08:46,Tram,5.7,0.28,2.0
2022-08-27 20:51,Tram,3.6,0.19,2.0
2022-11-28 22:34,Tram,2.6,0.15,2.0
2022-07-02 19:07,Tram,0.9,0.04,2.0
2022-12-17 23:08,Tram,1.0,0.04,2.0
2022-11-03 18:26,Tram,3.4,0.12,2.0
2022-02-19 08:48,Tram,5.6,0.33,2.0
2022-10-06 18:53,Tram,3.6,0.13,2.0
2022-04-21 08:59,Tram,5.1,0.34,2.0
2022-12-09 10:06,Tram,2.5,0.09,2.0
2022-07-12 20:14,Tram,3.4,0.14,2.0
2022-12-02 22:48,Tram,3.3,0.23,2.0
2022-02-18 22:23,Tram,2.5,0.09,2.0
2022-12-15 08:36,Tram,1.4,0.06,2.0
2022-07-22 18:50,Tram,2.9,0.1,2.0
2022-07-08 20:27,Tram,5.7,0.28,2.0
2022-11-09 11:34,Tram,8.9,0.41,2.0
2022-06-28 10:28,Tram,1.9,0.06,2.0
2022-03-22 10:29,Tram,2.7,0.1,2.0
2022-09-05 06:13,Tram,3.5,0.12,2.0
2022-06-09 08:52,Tram,7.4,0.31,2.0
2022-09-28 17:25,Tram,2.4,0.12,2.0
2022-04-06 10:46,Tram,0.7,0.02,2.0
2022-07-19 22:31,Tram,6.4,0.29,2.0
2022-07-23 14:23,Tram,10.0,0.37,2.0
2022-11-11 20:58,Tram,3.7,0.12,2.0
2022-06-17 13:57,Tram,1.7,0.06,2.0
2022-10-10 06:18,Tram,4.4,0.19,2.0
2022-02-24 09:50,Tram,2.4,0.08,2.0
2022-09-07 22:28,Tram,1.2,0.06,2.0
2022-10-22 09:33,Tram,1.4,0.07,2.0
2022-01-03 16:16,Tram,3.0,0.11,2.0
2022-06-11 11:03,Tram,7.0,0.25,2.0
2022-03-30 19:28,Tram,2.1,0.07,2.0
2022-08-22 10:52,Tram,1.2,0.04,2.0
2022-05-17 08:11,Tram,4.8,0.25,2.0
2022-05-20 19:50,Tram,3.4,0.13,2.0
2022-10-20 09:18,Tram,13.8,0.78,2.0
2022-09-16 19:40,Tram,2.1,0.1,2.0
2022-05-02 11:16,Tram,6.4,0.32,2.0
2022-04-18 18:55,Tram,4.9,0.29,2.0
2022-03-23 16:18,Tram,2.9,0.16,2.0
2022-06-30 06:22,Tram,9.4,0.42,2.0
2022-12-30 10:17,Tram,2.1,0.11,2.0
2022-10-19 08:48,Tram,4.6,0.24,2.0
2022-08-31 10:34,Tram,10.8,0.33,2.0
2022-10-13 11:42,Tram,1.9,0.11,2.0
2022-10-31 17:17,Tram,3.3,0.13,2.0
2022-04-15 21:14,Tram,2.7,0.09,2.0
2022-12-12 18:28,Tram,1.2,0.04,2.0
2022-01-14 21:21,Tram,3.7,0.13,2.0
2022-10-11 09:03,Tram,10.3,0.5,2.0
2022-04-04 16:14,Tram,7.9,0.42,2.0
2022-05-23 18:02,Tram,6.5,0.28,2.0
2022-12-09 20:50,Tram,2.5,0.09,2.0
2022-12-02 19:55,Tram,3.4,0.16,2.0
2022-04-23 17:44,Tram,4.1,0.12,2.0
2022-03-16 12:40,Tram,7.8,0.31,2.0
2022-07-31 10:41,Tram,3.6,0.13,2.0
2022-06-18 22:22,Tram,3.1,0.15,2.0
2022-11-25 21:21,Tram,6.7,0.27,2.0
2022-08-06 20:20,Tram,1.0,0.04,2.0
2022-10-30 09:55,Tram,2.9,0.1,2.0
2022-08-31 20:02,Tram,2.4,0.1,2.0
2022-05-06 20:56,Tram,6.5,0.24,2.0
2022-08-20 12:45,Tram,6.7,0.27,2.0
2022-11-10 09:36,Tram,10.9,0.43,2.0
2022-05-20 15:30,Tram,2.3,0.08,2.0
2022-12-19 06:37,Tram,2.6,0.09,2.0
2022-08-05 08:58,Tram,2.2,0.09,2.0
2022-01-19 08:26,Tram,11.4,0.44,2.0
2022-03-05 19:34,Tram,1.8,0.1,2.0
2022-12-30 09:22,Tram,6.2,0.25,2.0
2022-03-31 11:29,Tram,8.9,0.52,2.0
2022-11-06 16:41,Tram,3.6,0.15,2.0
2022-04-30 14:49,Tram,12.7,0.48,2.0
2022-02-25 17:20,Tram,1.2,0.05,2.0
2022-07-24 22:22,Tram,3.5,0.13,2.0
2022-11-26 20:27,Tram,5.4,0.26,2.0
2022-06-17 17:42,Tram,0.7,0.03,2.0
2022-12-27 20:36,Tram,8.6,0.35,2.0
2022-08-11 11:42,Tram,3.0,0.12,2.0
2022-01-19 12:26,Tram,5.2,0.23,2.0
2022-09-17 21:28,Tram,1.3,0.05,2.0
2022-04-16 14:11,Tram,2.5,0.09,2.0
2022-12-17 14:12,Tram,7.1,0.3,2.0
2022-08-16 22:30,Tram,3.2,0.14,2.0
2022-12-23 07:52,Tram,11.1,0.42,2.0
2022-01-18 18:39,Tram,1.1,0.04,2.0
2022-01-22 14:51,Tram,7.1,0.28,2.0
2022-09-11 06:30,Tram,6.6,0.29,2.0
2022-12-31 14:01,Tram,7.3,0.33,2.0
2022-02-25 23:58,Tram,8.0,0.27,2.0
2022-10-17 15:25,Tram,5.8,0.2,2.0
2022-01-24 11:24,Tram,3.8,0.13,2.0
2022-08-07 08:43,Tram,6.0,0.21,2.0
2022-01-12 16:15,Tram,3.9,0.13,2.0
2022-08-07 13:22,Tram,1.5,0.07,2.0
2022-06-29 17:37,Tram,3.2,0.17,2.0
2022-11-17 10:50,Tram,6.3,0.2,2.0
2022-12-22 21:27,Tram,3.1,0.11,2.0
2022-08-20 10:34,Tram,3.9,0.12,2.0
2022-07-06 07:27,Tram,3.5,0.16,2.0
2022-10-11 10:12,Tram,1.0,0.03,2.0
2022-04-18 18:36,Tram,4.7,0.16,2.0
2022-02-08 16:56,Tram,2.0,0.09,2.0
2022-10-15 22:46,Tram,1.9,0.07,2.0
2022-06-02 17:37,Tram,6.9,0.36,2.0
2022-01-17 19:04,Tram,8.7,0.28,2.0
2022-04-14 06:28,Tram,3.6,0.15,2.0
2022-10-03 08:03,Tram,3.5,0.16,2.0
2022-11-25 08:37,Tram,13.2,1.02,2.0
2022-10-28 16:24,Tram,3.4,0.12,2.0
2022-02-25 17:49,Tram,3.5,0.12,2.0
2022-08-07 21:55,Tram,6.8,0.31,2.0
2022-02-22 09:16,Tram,6.3,0.24,2.0
2022-09-18 12:31,Tram,7.8,0.44,2.0
2022-05-02 16:51,Tram,2.6,0.12,2.0
2022-01-11 10:06,Tram,2.1,0.1,2.0
2022-05-07 19:23,Tram,2.9,0.1,2.0
2022-01-05 19:22,Tram,5.2,0.23,2.0
2022-02-21 07:46,Tram,3.9,0.16,2.0
2022-10-11 18:01,Tram,2.1,0.08,2.0
2022-10-07 19:19,Tram,5.8,0.2,2.0
2022-09-21 20:27,Tram,2.2,0.09,2.0
2022-05-17 21:10,Tram,7.1,0.23,2.0
2022-03-16 16:36,Tram,1.4,0.06,2.0
2022-05-21 13:30,Tram,2.5,0.11,2.0
2022-01-06 08:38,Tram,1.0,0.04,2.0
2022-12-29 08:37,Tram,3.4,0.14,2.0
2022-12-04 08:23,Tram,3.4,0.14,2.0
2022-11-17 18:51,Tram,6.6,0.25,2.0
2022-08-25 13:50,Tram,1.0,0.05,2.0
2022-12-08 19:07,Tram,1.8,0.05,2.0
2022-03-03 21:28,Tram,2.7,0.12,2.0
2022-10-28 19:39,Tram,3.3,0.11,2.0
2022-01-30 15:06,Tram,2.9,0.13,2.0
2022-06-26 14:11,Tram,1.3,0.04,2.0
2022-07-26 18:49,Tram,5.5,0.26,2.0
2022-04-25 10:41,Tram,5.0,0.19,2.0
2022-08-11 15:14,Tram,5.6,0.24,2.0
2022-12-02 16:05,Tram,6.9,0.35,2.0
2022-11-04 19:52,Tram,1.0,0.04,2.0
2022-06-18 21:27,Tram,3.0,0.12,2.0
2022-12-28 15:42,Tram,8.2,0.41,2.0
2022-04-15 20:12,Tram,2.7,0.11,2.0
2022-06-13 15:23,Tram,8.0,0.27,2.0
2022-09-11 06:58,Tram,0.5,0.02,2.0
2022-07-19 19:07,Tram,2.4,0.09,2.0
2022-04-08 18:43,Tram,7.0,0.23,2.0
2022-06-02 18:20,Tram,4.0,0.21,2.0
2022-12-14 09:51,Tram,7.2,0.35,2.0
2022-03-07 07:13,Tram,1.4,0.06,2.0
2022-04-16 14:41,Tram,5.4,0.17,2.0
2022-07-13 18:59,Tram,3.2,0.11,2.0
2022-03-06 12:35,Tram,0.7,0.03,2.0
2022-06-14 20:11,Tram,1.9,0.06,2.0
2022-02-13 15:57,Tram,1.2,0.04,2.0
2022-10-18 18:52,Tram,6.0,0.19,2.0
2022-11-11 09:23,Tram,5.9,0.22,2.0
2022-07-02 14:54,Tram,4.2,0.15,2.0
2022-01-13 17:23,Tram,11.3,0.46,2.0
2022-04-21 19:25,Tram,1.8,0.08,2.0
2022-04-25 21:57,Tram,5.9,0.19,2.0
2022-04-19 19:32,Tram,0.6,0.03,2.0
2022-02-15 20:11,Tram,4.6,0.16,2.0
2022-10-25 12:20,Tram,0.6,0.03,2.0
2022-12-10 18:39,Tram,3.0,0.11,2.0
2022-09-02 19:30,Tram,10.9,0.48,2.0
2022-08-29 17:36,Tram,3.1,0.14,2.0
2022-09-05 19:15,Tram,3.1,0.11,2.0
2022-03-01 18:16,Tram,3.7,0.11,2.0
2022-03-09 08:49,Tram,4.7,0.21,2.0
2022-02-26 21:05,Tram,4.6,0.17,2.0
2022-12-05 08:26,Tram,8.2,0.3,2.0
2022-10-12 23:00,Tram,6.4,0.4,2.0
2022-10-28 14:58,Tram,1.3,0.06,2.0
2022-03-29 20:06,Tram,2.1,0.09,2.0
2022-12-01 21:51,Tram,2.9,0.12,2.0
2022-01-26 18:16,Tram,11.3,0.35,2.0
2022-02-10 08:22,Tram,10.0,0.39,2.0
2022-08-09 17:13,Tram,1.5,0.06,2.0
2022-05-11 17:01,Tram,3.7,0.17,2.0
2022-09-27 15:23,Tram,5.5,0.24,2.0
2022-12-23 11:35,Tram,1.7,0.05,2.0
2022-06-09 18:04,Tram,1.7,0.06,2.0
2022-01-07 20:21,Tram,2.7,0.08,2.0
2022-01-27 09:03,Tram,2.2,0.12,2.0
2022-05-24 20:02,Tram,6.2,0.28,2.0
2022-03-17 07:14,Tram,1.7,0.07,2.0
2022-05-14 14:01,Tram,6.8,0.34,2.0
2022-08-13 22:58,Tram,2.1,0.07,2.0
2022-09-27 11:58,Tram,6.8,0.3,2.0
2022-06-22 08:57,Tram,11.3,0.44,2.0
2022-03-26 15:59,Tram,4.4,0.16,2.0
2022-10-05 17:31,Tram,1.5,0.05,2.0
2022-11-28 11:00,Tram,6.9,0.29,2.0
2022-01-22 12:57,Tram,5.3,0.26,2.0
2022-05-02 09:35,Tram,3.6,0.21,2.0
2022-11-19 23:29,Tram,4.9,0.21,2.0
2022-08-06 20:52,Tram,1.3,0.06,2.0
2022-12-30 15:44,Tram,3.5,0.12,2.0
2022-09-29 09:49,Tram,6.5,0.4,2.0
2022-05-09 10:12,Tram,2.4,0.08,2.0
2022-05-13 21:36,Tram,5.7,0.2,2.0
2022-07-16 22:11,Tram,1.1,0.04,2.0
2022-04-05 21:14,Tram,7.8,0.28,2.0
2022-05-27 21:30,Tram,4.1,0.2,2.0
2022-08-28 10:12,Tram,2.3,0.09,2.0
2022-09-27 07:00,Tram,2.1,0.07,2.0
2022-11-11 21:34,Tram,0.6,0.03,2.0
2022-11-02 23:39,Tram,7.0,0.2,2.0
2022-06-25 13:11,Tram,7.6,0.33,2.0
2022-03-14 09:48,Tram,1.6,0.05,2.0
2022-07-08 23:22,Tram,2.8,0.1,2.0
2022-08-18 15:32,Tram,4.9,0.18,2.0
2022-11-18 19:19,Tram,4.7,0.22,2.0
2022-06-02 10:07,Tram,7.2,0.26,2.0
2022-01-11 21:41,Tram,9.3,0.43,2.0
2022-06-29 16:23,Tram,5.5,0.23,2.0
2022-09-13 18:45,Tram,0.9,0.05,2.0
2022-02-07 21:51,Tram,3.7,0.14,2.0
2022-02-26 21:06,Tram,1.4,0.05,2.0
2022-11-09 22:01,Tram,5.2,0.2,2.0
2022-11-12 17:26,Tram,14.1,0.66,2.0
2022-12-28 20:21,Tram,1.6,0.07,2.0
2022-03-30 20:01,Tram,1.7,0.07,2.0
2022-04-21 07:46,Tram,1.6,0.07,2.0
2022-01-17 12:40,Tram,5.8,0.23,2.0
2022-06-24 15:15,Tram,2.7,0.09,2.0
2022-09-12 20:04,Tram,3.2,0.16,2.0
2022-07-22 20:23,Tram,3.1,0.13,2.0
2022-01-25 08:31,Tram,3.4,0.16,2.0
2022-05-12 20:14,Tram,8.0,0.34,2.0
2022-10-04 22:04,Tram,6.2,0.31,2.0
2022-12-21 15:25,Tram,15.6,0.52,2.0
2022-11-19 21:19,Tram,2.1,0.09,2.0
2022-02-14 18:56,Tram,3.7,0.16,2.0
2022-12-24 07:52,Tram,0.6,0.03,2.0
2022-07-11 15:32,Tram,1.5,0.07,2.0
2022-06-20 21:34,Tram,1.3,0.05,2.0
2022-06-26 09:52,Tram,6.4,0.2,2.0
2022-08-18 20:28,Tram,2.7,0.11,2.0
2022-08-03 06:15,Tram,1.2,0.04,2.0
2022-07-07 12:15,Tram,3.8,0.16,2.0
2022-08-12 15:06,Tram,3.6,0.16,2.0
2022-01-19 11:26,Tram,1.9,0.08,2.0
2022-12-16 10:50,Tram,5.3,0.21,2.0
2022-07-11 08:14,Tram,11.0,0.38,2.0
2022-09-02 09:51,Tram,1.5,0.07,2.0
2022-10-03 21:51,Tram,0.7,0.02,2.0
2022-01-04 12:21,Tram,5.7,0.21,2.0
2022-09-06 08:56,Tram,5.8,0.2,2.0
2022-05-12 09:50,Tram,3.3,0.11,2.0
2022-12-28 18:31,Tram,6.7,0.23,2.0
2022-12-17 18:49,Tram,5.1,0.18,2.0
2022-03-18 08:38,Tram,9.0,0.38,2.0
2022-12-19 19:31,Tram,3.7,0.16,2.0
2022-02-26 21:32,Tram,10.2,0.4,2.0
2022-05-28 18:34,Tram,6.1,0.34,2.0
2022-07-09 19:12,Tram,5.4,0.19,2.0
2022-05-10 16:51,Tram,9.0,0.33,2.0
2022-05-17 10:46,Tram,3.3,0.14,2.0
2022-12-13 07:50,Tram,3.5,0.15,2.0
2022-11-16 21:01,Tram,6.3,0.3,2.0
2022-09-21 21:10,Tram,2.5,0.1,2.0
2022-06-07 18:28,Tram,4.6,0.21,2.0
2022-10-27 09:49,Tram,1.7,0.07,2.0
2022-04-22 10:39,Tram,7.8,0.26,2.0
2022-01-18 15:26,Tram,6.5,0.31,2.0
2022-08-09 07:55,Tram,5.8,0.33,2.0
2022-09-26 19:51,Tram,5.1,0.2,2.0
2022-07-24 22:14,Tram,16.4,0.61,2.0
2022-10-19 19:30,Tram,5.1,0.27,2.0
2022-05-11 21:49,Tram,3.9,0.13,2.0
2022-05-23 16:18,Tram,2.3,0.09,2.0
2022-11-14 08:53,Tram,10.4,0.48,2.0
2022-02-25 22:47,Tram,6.7,0.2,2.0
2022-11-19 22:31,Tram,4.9,0.16,2.0
2022-03-17 14:09,Tram,6.2,0.27,2.0
2022-09-13 16:47,Tram,6.6,0.31,2.0
2022-01-09 10:27,Tram,2.0,0.07,2.0
2022-11-14 16:47,Tram,0.7,0.02,2.0
2022-01-26 19:27,Tram,1.5,0.05,2.0
2022-12-12 16:43,Tram,3.7,0.15,2.0
2022-11-02 13:06,Tram,1.6,0.1,2.0
2022-03-26 11:21,Tram,3.1,0.11,2.0
2022-06-20 19:18,Tram,2.0,0.08,2.0
2022-04-09 21:41,Tram,9.3,0.32,2.0
2022-04-23 21:55,Tram,1.6,0.09,2.0
2022-04-08 10:10,Tram,1.3,0.06,2.0
2022-11-06 13:01,Tram,2.3,0.07,2.0
2022-02-21 13:55,Tram,3.8,0.14,2.0
2022-01-10 20:13,Tram,3.8,0.14,2.0
2022-03-04 12:43,Tram,2.2,0.08,2.0
2022-09-06 22:17,Tram,3.5,0.12,2.0
2022-12-17 11:02,Tram,2.2,0.07,2.0
2022-10-27 18:50,Tram,2.1,0.09,2.0
2022-09-07 18:55,Tram,12.5,0.5,2.0
2022-01-18 22:35,Tram,2.9,0.11,2.0
2022-01-05 09:14,Tram,3.6,0.18,2.0
2022-12-08 19:04,Tram,11.8,0.45,2.0
2022-01-04 20:00,Tram,1.7,0.07,2.0
2022-01-04 15:18,Tram,11.9,0.5,2.0
2022-07-28 08:08,Tram,2.9,0.18,2.0
2022-06-19 13:55,Tram,6.1,0.23,2.0
2022-10-14 09:48,Tram,3.5,0.14,2.0
2022-03-04 20:19,Tram,6.8,0.24,2.0
2022-11-24 10:08,Tram,3.6,0.17,2.0
2022-11-25 15:05,Tram,8.4,0.46,2.0
2022-12-23 11:14,Tram,8.9,0.36,2.0
2022-10-19 16:29,Tram,9.4,0.76,2.0
2022-04-18 16:05,Tram,5.2,0.21,2.0
2022-03-25 12:10,Tram,9.5,0.36,2.0
2022-10-29 14:49,Tram,4.5,0.15,2.0
2022-06-27 08:24,Tram,10.0,0.5,2.0
2022-08-02 17:08,Tram,3.6,0.15,2.0
2022-11-17 19:40,Tram,6.1,0.19,2.0
2022-03-04 21:48,Tram,1.5,0.09,2.0
2022-12-16 12:15,Tram,10.4,0.41,2.0
2022-03-01 07:20,Tram,1.8,0.07,2.0
2022-03-27 16:56,Tram,6.2,0.23,2.0
2022-01-05 21:08,Tram,3.3,0.12,2.0
2022-05-08 10:10,Tram,6.9,0.27,2.0
2022-12-30 20:58,Tram,2.9,0.1,2.0
2022-11-10 22:49,Tram,2.7,0.09,2.0
2022-02-23 20:34,Tram,4.9,0.2,2.0
2022-02-20 13:12,Tram,4.3,0.15,2.0
2022-11-10 08:56,Tram,1.9,0.08,2.0
2022-07-01 21:18,Tram,2.6,0.1,2.0
2022-07-19 14:35,Tram,8.6,0.36,2.0
2022-08-24 10:23,Tram,11.2,1.02,2.0
2022-08-22 17:32,Tram,3.3,0.21,2.0
2022-06-04 11:36,Tram,2.9,0.12,2.0
2022-02-15 08:27,Tram,1.2,0.06,2.0
2022-01-29 22:26,Tram,4.7,0.15,2.0
2022-01-18 17:26,Tram,8.9,0.34,2.0
2022-10-14 20:53,Tram,1.9,0.07,2.0
2022-09-16 18:38,Tram,1.0,0.04,2.0
2022-01-08 12:58,Tram,7.1,0.28,2.0
2022-04-15 13:02,Tram,4.3,0.18,2.0
2022-09-24 18:16,Tram,3.0,0.16,2.0
2022-02-24 15:40,Tram,5.7,0.27,2.0
2022-01-27 21:55,Tram,8.1,0.28,2.0
2022-12-22 20:09,Tram,6.9,0.3,2.0
2022-04-08 13:13,Tram,14.8,0.69,2.0
2022-10-18 08:55,Tram,10.8,0.4,2.0
2022-07-18 19:17,Tram,2.8,0.11,2.0
2022-10-29 20:39,Tram,8.1,0.28,2.0
2022-02-04 19:26,Tram,7.5,0.31,2.0
2022-06-14 19:18,Tram,3.4,0.13,2.0
2022-12-18 11:24,Tram,2.5,0.1,2.0
2022-03-08 16:48,Tram,1.0,0.04,2.0
2022-03-15 11:32,Tram,10.2,0.36,2.0
2022-02-03 09:53,Tram,3.8,0.18,2.0
2022-04-02 11:59,Tram,1.0,0.04,2.0
2022-05-08 09:31,Tram,7.9,0.41,2.0
2022-07-10 13:23,Tram,4.4,0.18,2.0
2022-10-18 16:07,Tram,12.4,0.52,2.0
2022-02-03 17:05,Tram,0.8,0.04,2.0
2022-01-15 14:58,Tram,1.3,0.05,2.0
2022-05-07 16:32,Tram,12.8,0.38,2.0
2022-01-15 14:16,Tram,5.5,0.22,2.0
2022-12-07 20:30,Tram,8.1,0.37,2.0
2022-02-03 06:10,Tram,1.5,0.07,2.0
2022-05-05 11:16,Tram,1.3,0.05,2.0
2022-06-17 10:18,Tram,5.2,0.21,2.0
2022-08-04 13:06,Tram,2.5,0.09,2.0
2022-10-10 23:35,Tram,8.2,0.39,2.0
2022-07-27 17:58,Tram,4.8,0.21,2.0
2022-12-08 09:16,Tram,4.5,0.19,2.0
2022-04-21 18:43,Tram,7.9,0.28,2.0
2022-11-09 11:50,Tram,2.9,0.14,2.0
2022-11-22 09:01,Tram,6.0,0.28,2.0
2022-12-16 21:50,Tram,2.9,0.12,2.0
2022-05-21 20:58,Tram,4.8,0.18,2.0
2022-10-26 10:12,Tram,4.0,0.14,2.0
2022-02-10 09:46,Tram,2.2,0.09,2.0
2022-07-28 22:00,Tram,2.7,0.12,2.0
2022-03-27 14:39,Tram,4.6,0.13,2.0
2022-02-15 07:58,Tram,3.8,0.13,2.0
2022-06-05 21:02,Tram,2.4,0.1,2.0
2022-06-04 07:58,Tram,1.1,0.04,2.0
2022-10-24 18:44,Tram,6.0,0.21,2.0
2022-09-21 10:29,Tram,4.2,0.17,2.0
2022-11-02 22:49,Tram,3.2,0.12,2.0
2022-07-21 08:31,Tram,3.3,0.17,2.0
2022-07-28 19:45,Tram,2.0,0.08,2.0
2022-03-11 12:50,Tram,1.7,0.06,2.0
2022-03-25 08:51,Tram,6.4,0.39,2.0
2022-11-30 10:17,Tram,1.6,0.08,2.0
2022-03-22 11:28,Tram,3.1,0.11,2.0
2022-05-13 22:52,Tram,3.2,0.13,2.0
